ClientCode	Application	Feature	Upin	Comment
1036	Positive Testing	GEN	TEST_1036_GEN_USER349	Use only for Positive testing.
1036	Positive Testing	GEN	TEST_1036_GEN_USER350	Use only for Positive testing.
1036	Positive Testing	GEN	TEST_1036_GEN_USER351	Use only for Positive testing.
1036	Positive Testing	GEN	TEST_1036_GEN_USER352	Use only for Positive testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER1	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER2	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER3	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER4	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER5	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER6	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER7	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER8	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER9	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER10	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER11	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER12	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER13	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER14	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER15	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER16	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER17	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER18	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER19	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER20	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER21	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER22	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER23	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER24	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER25	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER26	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER27	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER28	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER29	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER30	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER31	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER32	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER33	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER34	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER35	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER36	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER37	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER38	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER39	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER40	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER41	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER42	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER43	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER44	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER45	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER46	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER47	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER48	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER49	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER50	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER51	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER52	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER53	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER54	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER55	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER56	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER57	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER58	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER59	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER60	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER61	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER62	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER63	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER64	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER65	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER66	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER67	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER68	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER69	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER70	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER71	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER72	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER73	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER74	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER75	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER76	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER77	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER78	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER79	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER80	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER81	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER82	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER83	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER84	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER85	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER86	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER87	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER88	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER89	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER90	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER91	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER92	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER93	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER94	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER95	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER96	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER97	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER98	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER99	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER100	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER101	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER102	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER103	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER104	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER105	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER106	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER107	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER108	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER109	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER110	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER111	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER112	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER113	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER114	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER115	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER116	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER117	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER118	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER119	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER120	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER121	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER122	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER123	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER124	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER125	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER126	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER127	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER128	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER129	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER130	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER131	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER132	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER133	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER134	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER135	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER136	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER137	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER138	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER139	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER140	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER141	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER142	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER143	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER144	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER145	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER146	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER147	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER148	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER149	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER150	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER151	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER152	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER153	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER154	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER155	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER156	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER157	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER158	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER159	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER160	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER161	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER162	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER163	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER164	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER165	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER166	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER167	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER168	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER169	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER170	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER171	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER172	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER173	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER174	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER175	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER176	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER177	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER178	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER179	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER180	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER181	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER182	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER183	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER184	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER185	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER186	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER187	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER188	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER189	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER190	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER191	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER192	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER193	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER194	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER195	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER196	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER197	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER198	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER199	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER200	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER201	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER202	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER203	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER204	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER205	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER206	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER207	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER208	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER209	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER210	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER211	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER212	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER213	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER214	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER215	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER216	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER217	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER218	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER219	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER220	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER221	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER222	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER223	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER224	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER225	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER226	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER227	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER228	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER229	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER230	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER231	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER232	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER233	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER234	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER235	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER236	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER237	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER238	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER239	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER240	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER241	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER242	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER243	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER244	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER245	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER246	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER247	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER248	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER249	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER250	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER251	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER252	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER253	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER254	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER255	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER256	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER257	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER258	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER259	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER260	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER261	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER262	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER263	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER264	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER265	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER266	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER267	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER268	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER269	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER270	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER271	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER272	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER273	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER274	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER275	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER276	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER277	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER278	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER279	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER280	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER281	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER282	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER283	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER284	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER285	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER286	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER287	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER288	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER289	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER290	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER291	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER292	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER293	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER294	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER295	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER296	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER297	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER298	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER299	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER300	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER301	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER302	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER303	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER304	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER305	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER306	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER307	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER308	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER309	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER310	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER311	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER312	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER313	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER314	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER315	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER316	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER317	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER318	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER319	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER320	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER321	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER322	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER323	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER324	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER325	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER326	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER327	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER328	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER329	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER330	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER331	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER332	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER333	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER334	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER335	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER336	Use only for Campaigns testing.
1036	Campaigns	CMP	TEST_1036_CMP_USER337	Use only for Campaigns testing.
